OBJECTID,Province,Abbreviation,DailyTotals,SummaryDate,TotalCases,TotalRecovered,DailyRecovered,TotalDeaths,DailyDeaths,TotalTested,DailyTested,TotalActive,DailyActive,TotalHospitalized,DailyHospitalized,TotalICU,DailyICU
1129,ALBERTA,AB,82,2020/04/12 12:00:00+00,1651,823,49,44,4,77316,2038,784,29,107,2,34,1
1130,MANITOBA,MB,0,2020/04/12 12:00:00+00,242,96,0,4,0,17221,838,142,0,8,-2,4,-1
1131,QUEBEC,QC,554,2020/04/12 12:00:00+00,12846,1745,182,328,39,129021,3406,10773,333,824,46,217,6
1132,ONTARIO,ON,401,2020/04/12 12:00:00+00,7049,3121,263,274,21,103165,6844,3654,117,738,47,457,-15
1133,NORTHWEST TERRITORIES,NT,0,2020/04/12 12:00:00+00,5,1,0,0,0,1485,56,4,0,0,0,0,0
1134,REPATRIATED CDN,RC,0,2020/04/12 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
1149,NUNAVUT,NU,0,2020/04/13 12:00:00+00,0,0,0,0,0,376,0,0,0,0,0,0,0
1150,YUKON,YT,0,2020/04/13 12:00:00+00,8,6,2,0,0,832,38,2,-2,0,0,0,0
1151,PRINCE EDWARD ISLAND,PE,0,2020/04/13 12:00:00+00,25,23,6,0,0,1912,91,2,-6,0,0,0,0
1152,NEWFOUNDLAND AND LABRADOR,NL,2,2020/04/13 12:00:00+00,244,133,4,3,0,4907,95,108,-2,9,2,3,3
1153,NEW BRUNSWICK,NB,2,2020/04/13 12:00:00+00,116,74,4,0,0,8199,236,42,-2,5,-2,3,0
1154,BRITISH COLUMBIA,BC,45,2020/04/13 12:00:00+00,1490,926,21,69,11,56142,2637,495,13,317,0,67,0
1155,NOVA SCOTIA,NS,29,2020/04/13 12:00:00+00,474,101,4,3,1,16054,1314,370,24,9,0,4,0
1156,SASKATCHEWAN,SK,2,2020/04/13 12:00:00+00,300,178,14,4,0,18448,0,118,-12,8,1,0,0
1157,ALBERTA,AB,81,2020/04/13 12:00:00+00,1732,877,54,46,2,79781,2465,809,25,110,3,34,0
1158,MANITOBA,MB,4,2020/04/13 12:00:00+00,246,99,3,4,0,17245,24,143,1,8,0,4,0
1159,QUEBEC,QC,711,2020/04/13 12:00:00+00,13557,1982,237,360,32,134215,5194,11215,442,879,55,226,9
1160,ONTARIO,ON,421,2020/04/13 12:00:00+00,7470,3357,236,291,17,108230,5065,3822,168,760,22,466,9
1161,NORTHWEST TERRITORIES,NT,0,2020/04/13 12:00:00+00,5,2,1,0,0,1486,1,3,-1,0,0,0,0
1162,REPATRIATED CDN,RC,0,2020/04/13 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
1163,NUNAVUT,NU,0,2020/04/14 12:00:00+00,0,0,0,0,0,399,23,0,0,0,0,0,0
1164,YUKON,YT,0,2020/04/14 12:00:00+00,8,6,0,0,0,832,0,2,0,0,0,0,0
1165,PRINCE EDWARD ISLAND,PE,0,2020/04/14 12:00:00+00,25,23,0,0,0,1963,51,2,0,0,0,0,0
1166,NEWFOUNDLAND AND LABRADOR,NL,0,2020/04/14 12:00:00+00,244,149,16,3,0,5021,114,92,-16,8,-1,3,0
1167,NEW BRUNSWICK,NB,0,2020/04/14 12:00:00+00,116,74,0,0,0,8449,250,42,0,5,0,3,0
1168,BRITISH COLUMBIA,BC,27,2020/04/14 12:00:00+00,1517,942,16,72,3,58626,2484,503,8,134,-183,58,-9
1169,NOVA SCOTIA,NS,43,2020/04/14 12:00:00+00,517,124,23,3,0,17272,1218,390,20,6,-3,4,0
1170,SASKATCHEWAN,SK,1,2020/04/14 12:00:00+00,301,187,9,4,0,20282,1834,110,-8,7,-1,0,0
1171,ALBERTA,AB,138,2020/04/14 12:00:00+00,1870,914,37,48,2,82649,2868,908,99,110,0,34,0
1172,MANITOBA,MB,0,2020/04/14 12:00:00+00,246,99,0,4,0,17709,464,143,0,9,1,4,0
1173,QUEBEC,QC,691,2020/04/14 12:00:00+00,14248,2146,164,435,75,139845,5630,11667,452,936,57,230,4
1174,ONTARIO,ON,483,2020/04/14 12:00:00+00,7953,3568,211,334,43,113082,4852,4051,229,769,9,255,-211
1175,NORTHWEST TERRITORIES,NT,0,2020/04/14 12:00:00+00,5,2,0,0,0,1508,22,3,0,0,0,0,0
1176,REPATRIATED CDN,RC,0,2020/04/14 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
1177,CANADA,CA,1,2020/01/25 12:00:00+00,1,0,0,0,0,0,0,1,1,,,,
1178,CANADA,CA,0,2020/01/26 12:00:00+00,1,0,0,0,0,0,0,1,0,,,,
1179,CANADA,CA,1,2020/01/27 12:00:00+00,2,0,0,0,0,0,0,2,1,,,,
1180,CANADA,CA,1,2020/01/28 12:00:00+00,3,0,0,0,0,0,0,3,1,,,,
1181,CANADA,CA,0,2020/01/29 12:00:00+00,3,0,0,0,0,0,0,3,0,,,,
1182,CANADA,CA,0,2020/01/30 12:00:00+00,3,0,0,0,0,0,0,3,0,,,,
1183,CANADA,CA,1,2020/01/31 12:00:00+00,4,0,0,0,0,0,0,4,1,,,,
1184,CANADA,CA,0,2020/02/01 12:00:00+00,4,0,0,0,0,0,0,4,0,,,,
1185,CANADA,CA,0,2020/02/02 12:00:00+00,4,0,0,0,0,0,0,4,0,,,,
1186,CANADA,CA,0,2020/02/03 12:00:00+00,4,0,0,0,0,0,0,4,0,,,,
1187,CANADA,CA,1,2020/02/04 12:00:00+00,5,0,0,0,0,0,0,5,1,,,,
1188,CANADA,CA,0,2020/02/05 12:00:00+00,5,0,0,0,0,0,0,5,0,,,,
1189,CANADA,CA,2,2020/02/06 12:00:00+00,7,0,0,0,0,0,0,7,2,,,,
1190,CANADA,CA,0,2020/02/07 12:00:00+00,7,0,0,0,0,0,0,7,0,,,,
1191,CANADA,CA,0,2020/02/08 12:00:00+00,7,0,0,0,0,0,0,7,0,,,,
1192,CANADA,CA,0,2020/02/09 12:00:00+00,7,0,0,0,0,0,0,7,0,,,,
1193,CANADA,CA,0,2020/02/10 12:00:00+00,7,0,0,0,0,0,0,7,0,,,,
1194,CANADA,CA,0,2020/02/11 12:00:00+00,7,0,0,0,0,0,0,7,0,,,,
1195,CANADA,CA,0,2020/02/12 12:00:00+00,7,1,1,0,0,0,0,6,0,,,,
1196,CANADA,CA,0,2020/02/13 12:00:00+00,7,1,0,0,0,0,0,6,0,,,,
1197,CANADA,CA,1,2020/02/14 12:00:00+00,8,1,0,0,0,0,0,7,1,,,,
1198,CANADA,CA,0,2020/02/15 12:00:00+00,8,1,0,0,0,0,0,7,0,,,,
1199,CANADA,CA,0,2020/02/16 12:00:00+00,8,1,0,0,0,0,0,7,0,,,,
1200,CANADA,CA,0,2020/02/17 12:00:00+00,8,1,0,0,0,0,0,7,0,,,,
1201,CANADA,CA,0,2020/02/18 12:00:00+00,8,1,0,0,0,0,0,7,0,,,,
1202,CANADA,CA,0,2020/02/19 12:00:00+00,8,2,1,0,0,0,0,6,0,,,,
1203,CANADA,CA,1,2020/02/20 12:00:00+00,9,3,1,0,0,0,0,6,1,,,,
1204,CANADA,CA,0,2020/02/21 12:00:00+00,9,4,1,0,0,0,0,5,0,,,,
1205,CANADA,CA,0,2020/02/22 12:00:00+00,9,4,0,0,0,0,0,5,0,,,,
1206,CANADA,CA,1,2020/02/23 12:00:00+00,10,4,0,0,0,0,0,6,1,,,,
1207,CANADA,CA,1,2020/02/24 12:00:00+00,11,4,0,0,0,0,0,7,1,,,,
1208,CANADA,CA,0,2020/02/25 12:00:00+00,11,7,3,0,0,0,0,4,-3,,,,
1209,CANADA,CA,1,2020/02/26 12:00:00+00,12,7,0,0,0,0,0,5,1,,,,
1210,CANADA,CA,2,2020/02/27 12:00:00+00,14,7,0,0,0,0,0,7,2,,,,
1211,CANADA,CA,2,2020/02/28 12:00:00+00,16,7,0,0,0,0,0,9,2,,,,
1212,CANADA,CA,4,2020/02/29 12:00:00+00,20,7,0,0,0,0,0,13,4,,,,
1213,CANADA,CA,4,2020/03/01 12:00:00+00,24,7,0,0,0,0,0,17,4,,,,
1214,CANADA,CA,0,2020/03/02 12:00:00+00,24,7,0,0,0,0,0,17,0,,,,
1215,CANADA,CA,9,2020/03/03 12:00:00+00,33,7,0,0,0,0,0,26,9,,,,
1216,CANADA,CA,1,2020/03/04 12:00:00+00,34,7,0,0,0,0,0,27,1,,,,
1217,CANADA,CA,12,2020/03/05 12:00:00+00,46,8,1,0,0,0,0,38,11,,,,
1218,CANADA,CA,8,2020/03/06 12:00:00+00,54,8,0,0,0,0,0,46,8,,,,
1219,CANADA,CA,6,2020/03/07 12:00:00+00,60,8,0,0,0,0,0,52,6,,,,
1220,CANADA,CA,7,2020/03/08 12:00:00+00,67,8,0,1,1,0,0,58,7,,,,
1221,CANADA,CA,19,2020/03/09 12:00:00+00,86,9,1,1,0,0,0,76,18,,,,
1222,CANADA,CA,9,2020/03/10 12:00:00+00,95,9,0,1,0,0,0,85,9,,,,
1223,CANADA,CA,21,2020/03/11 12:00:00+00,116,9,0,2,1,0,0,105,20,,,,
1224,CANADA,CA,40,2020/03/12 12:00:00+00,156,9,0,2,0,0,0,145,40,,,,
1225,CANADA,CA,42,2020/03/13 12:00:00+00,198,10,1,2,0,0,0,186,41,,,,
1226,CANADA,CA,59,2020/03/14 12:00:00+00,257,10,0,2,0,0,0,245,59,,,,
1227,CANADA,CA,84,2020/03/15 12:00:00+00,341,10,0,2,0,23752,23752,329,84,,,,
1228,CANADA,CA,100,2020/03/16 12:00:00+00,441,10,0,5,3,37878,14126,426,97,,,,
1229,CANADA,CA,156,2020/03/17 12:00:00+00,597,10,0,8,3,43611,5733,579,153,,,,
1230,CANADA,CA,130,2020/03/18 12:00:00+00,727,11,1,9,1,51436,7825,707,128,,,,
1231,CANADA,CA,146,2020/03/19 12:00:00+00,873,13,2,12,3,59670,8234,848,141,,,,
1232,CANADA,CA,214,2020/03/20 12:00:00+00,1087,15,2,13,1,78754,19084,1059,211,,,,
1233,CANADA,CA,244,2020/03/21 12:00:00+00,1331,16,1,18,5,91741,12987,1297,238,,,,
1234,CANADA,CA,140,2020/03/22 12:00:00+00,1471,18,2,21,3,106162,14421,1432,135,,,,
1235,CANADA,CA,620,2020/03/23 12:00:00+00,2091,112,94,24,3,114237,8075,1955,523,,,,
1236,CANADA,CA,728,2020/03/24 12:00:00+00,2819,186,74,27,3,124345,10108,2606,651,,,,
1237,CANADA,CA,590,2020/03/25 12:00:00+00,3409,197,11,35,8,152135,27790,3177,571,,,,
1238,CANADA,CA,634,2020/03/26 12:00:00+00,4043,228,31,39,4,166788,14653,3776,599,,,,
1239,CANADA,CA,714,2020/03/27 12:00:00+00,4757,354,126,55,16,180746,13958,4348,572,,,,
1240,CANADA,CA,898,2020/03/28 12:00:00+00,5655,501,147,60,5,202458,21712,5093,745,,,,
1241,CANADA,CA,665,2020/03/29 12:00:00+00,6320,585,84,62,2,219772,17314,5669,576,,,,
1242,CANADA,CA,1128,2020/03/30 12:00:00+00,7448,1114,529,89,27,234674,14902,6244,575,,,,
1243,CANADA,CA,1143,2020/03/31 12:00:00+00,8591,1297,183,101,12,250628,15954,7168,924,,,,
1244,CANADA,CA,1140,2020/04/01 12:00:00+00,9731,1667,370,111,10,268290,17662,8378,1211,,,,
1245,CANADA,CA,1552,2020/04/02 12:00:00+00,11283,1971,304,138,27,286155,17865,9637,1259,,,,
1246,CANADA,CA,1266,2020/04/03 12:00:00+00,12549,2323,352,187,49,307904,21749,10434,799,,,,
1247,CANADA,CA,1469,2020/04/04 12:00:00+00,14018,2735,412,233,46,324793,16889,11402,968,,,,
1248,CANADA,CA,1494,2020/04/05 12:00:00+00,15512,3100,365,280,47,336472,11679,12513,1111,,,,
1249,CANADA,CA,1155,2020/04/06 12:00:00+00,16667,3616,516,323,43,349677,13205,13198,685,,,,
1250,CANADA,CA,1230,2020/04/07 12:00:00+00,17897,4050,434,381,58,360896,11219,14099,902,,,,
1251,CANADA,CA,1394,2020/04/08 12:00:00+00,19291,4653,603,435,54,373814,12918,14732,633,,,,
1252,CANADA,CA,1474,2020/04/09 12:00:00+00,20765,5039,386,505,70,387650,13836,15221,1055,1765,1765,789,789
1253,CANADA,CA,1383,2020/04/10 12:00:00+00,22148,5905,866,569,64,403747,16097,15674,453,1862,97,777,-12
1254,CANADA,CA,1169,2020/04/11 12:00:00+00,23317,6663,758,653,84,416439,12692,16002,327,1928,66,796,19
1255,CANADA,CA,1066,2020/04/12 12:00:00+00,24383,7185,522,717,64,430667,14228,16481,480,2024,96,786,-10
1256,CANADA,CA,1297,2020/04/13 12:00:00+00,25680,7771,586,780,63,447827,17160,17129,648,2105,81,807,21
1257,CANADA,CA,1383,2020/04/14 12:00:00+00,27063,8247,476,903,123,467637,19810,17913,784,2199,94,591,-216
1258,NUNAVUT,NU,0,2020/04/15 12:00:00+00,0,0,0,0,0,404,5,0,0,0,0,0,0
1259,YUKON,YT,0,2020/04/15 12:00:00+00,8,6,0,0,0,841,9,2,0,0,0,0,0
1260,PRINCE EDWARD ISLAND,PE,1,2020/04/15 12:00:00+00,26,23,0,0,0,2056,93,3,1,0,0,0,0
1261,NEWFOUNDLAND AND LABRADOR,NL,3,2020/04/15 12:00:00+00,247,159,10,3,0,5166,145,85,-7,8,0,3,0
1262,NEW BRUNSWICK,NB,1,2020/04/15 12:00:00+00,117,77,3,0,0,8824,375,40,-2,5,0,3,0
1263,BRITISH COLUMBIA,BC,44,2020/04/15 12:00:00+00,1561,955,13,75,3,58685,59,531,28,131,-3,59,1
1264,NOVA SCOTIA,NS,32,2020/04/15 12:00:00+00,549,137,13,3,0,17968,696,409,19,5,-1,4,0
1265,SASKATCHEWAN,SK,3,2020/04/15 12:00:00+00,304,205,18,4,0,20907,625,95,-15,8,1,0,0
1266,ALBERTA,AB,126,2020/04/15 12:00:00+00,1996,914,0,48,0,85502,2853,1034,126,115,5,35,1
1267,MANITOBA,MB,0,2020/04/15 12:00:00+00,246,108,9,5,1,17902,193,133,-10,9,0,4,0
1268,QUEBEC,QC,612,2020/04/15 12:00:00+00,14860,2491,345,487,52,145779,5934,11882,215,984,48,218,-12
1269,ONTARIO,ON,494,2020/04/15 12:00:00+00,8447,3902,334,385,51,119029,5947,4160,109,795,26,254,-1
1270,NORTHWEST TERRITORIES,NT,0,2020/04/15 12:00:00+00,5,2,0,0,0,1511,3,3,0,0,0,0,0
1271,REPATRIATED CDN,RC,0,2020/04/15 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
1272,CANADA,CA,1316,2020/04/15 12:00:00+00,28379,8992,745,1010,107,484574,16937,18377,464,2060,-139,580,-11
1273,NUNAVUT,NU,0,2020/04/16 12:00:00+00,0,0,0,0,0,404,0,0,0,0,0,0,0
1274,YUKON,YT,0,2020/04/16 12:00:00+00,8,6,0,0,0,841,0,2,0,0,0,0,0
1275,PRINCE EDWARD ISLAND,PE,0,2020/04/16 12:00:00+00,26,23,0,0,0,2149,93,3,0,0,0,0,0
1276,NEWFOUNDLAND AND LABRADOR,NL,5,2020/04/16 12:00:00+00,252,170,11,3,0,5370,204,79,-6,7,-1,3,0
1277,NEW BRUNSWICK,NB,0,2020/04/16 12:00:00+00,117,80,3,0,0,9314,490,37,-3,6,1,3,0
1278,BRITISH COLUMBIA,BC,14,2020/04/16 12:00:00+00,1575,983,28,77,2,59185,500,515,-16,120,-11,56,-3
1279,NOVA SCOTIA,NS,30,2020/04/16 12:00:00+00,579,176,39,3,0,19032,1064,400,-9,7,2,4,0
1280,SASKATCHEWAN,SK,1,2020/04/16 12:00:00+00,305,219,14,4,0,21569,662,82,-13,7,-1,0,0
1281,ALBERTA,AB,162,2020/04/16 12:00:00+00,2158,914,0,50,2,88281,2779,1194,160,44,-71,14,-21
1282,MANITOBA,MB,4,2020/04/16 12:00:00+00,250,121,13,5,0,18349,447,124,-9,8,-1,4,0
1283,QUEBEC,QC,997,2020/04/16 12:00:00+00,15857,2841,350,630,143,151510,5731,12386,504,1018,34,209,-9
1284,ONTARIO,ON,514,2020/04/16 12:00:00+00,8961,4194,292,423,38,128093,9064,4344,184,807,12,248,-6
1285,NORTHWEST TERRITORIES,NT,0,2020/04/16 12:00:00+00,5,2,0,0,0,1546,35,3,0,0,0,0,0
1286,REPATRIATED CDN,RC,0,2020/04/16 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
1287,CANADA,CA,1727,2020/04/16 12:00:00+00,30106,9742,750,1195,185,505643,21069,19169,792,2024,-36,541,-39
1288,NUNAVUT,NU,0,2020/04/17 12:00:00+00,0,0,0,0,0,430,26,0,0,0,0,0,0
1289,YUKON,YT,1,2020/04/17 12:00:00+00,9,7,1,0,0,852,11,2,0,0,0,0,0
1290,PRINCE EDWARD ISLAND,PE,0,2020/04/17 12:00:00+00,26,23,0,0,0,2267,118,3,0,0,0,0,0
1291,NEWFOUNDLAND AND LABRADOR,NL,4,2020/04/17 12:00:00+00,256,176,6,3,0,5585,215,77,-2,7,0,3,0
1292,NEW BRUNSWICK,NB,0,2020/04/17 12:00:00+00,117,83,3,0,0,9900,586,34,-3,5,-1,3,0
1293,BRITISH COLUMBIA,BC,43,2020/04/17 12:00:00+00,1618,966,-17,78,1,60668,1483,574,59,119,-1,52,-4
1294,NOVA SCOTIA,NS,27,2020/04/17 12:00:00+00,606,177,1,4,1,20112,1080,425,25,11,4,5,1
1295,SASKATCHEWAN,SK,2,2020/04/17 12:00:00+00,307,228,9,4,0,22207,638,75,-7,5,-2,1,1
1296,ALBERTA,AB,239,2020/04/17 12:00:00+00,2397,1124,210,50,0,92805,4524,1223,29,60,16,13,-1
1297,MANITOBA,MB,0,2020/04/17 12:00:00+00,250,132,11,5,0,18856,507,113,-11,8,0,4,0
1298,QUEBEC,QC,941,2020/04/17 12:00:00+00,16798,3068,227,688,58,156557,5047,13042,656,1076,58,207,-2
1299,ONTARIO,ON,564,2020/04/17 12:00:00+00,9525,4556,362,478,55,136992,8899,4491,147,829,22,245,-3
1300,NORTHWEST TERRITORIES,NT,0,2020/04/17 12:00:00+00,5,3,1,0,0,1566,20,2,-1,0,0,0,0
1301,REPATRIATED CDN,RC,0,2020/04/17 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
1302,CANADA,CA,1821,2020/04/17 12:00:00+00,31927,10556,814,1310,115,528797,23154,20061,892,2120,96,533,-8
1303,NUNAVUT,NU,0,2020/04/18 12:00:00+00,0,0,0,0,0,430,0,0,0,0,0,0,0
1304,YUKON,YT,0,2020/04/18 12:00:00+00,9,8,1,0,0,859,7,1,-1,0,0,0,0
1305,PRINCE EDWARD ISLAND,PE,0,2020/04/18 12:00:00+00,26,23,0,0,0,2268,1,3,0,0,0,0,0
1306,NEWFOUNDLAND AND LABRADOR,NL,1,2020/04/18 12:00:00+00,257,189,13,3,0,5871,286,65,-12,6,-1,3,0
1307,NEW BRUNSWICK,NB,1,2020/04/18 12:00:00+00,118,87,4,0,0,10347,447,31,-3,5,0,3,0
1308,BRITISH COLUMBIA,BC,29,2020/04/18 12:00:00+00,1647,987,21,81,3,60668,0,579,5,115,-4,54,2
1309,NOVA SCOTIA,NS,43,2020/04/18 12:00:00+00,649,184,7,7,3,20961,849,458,33,11,0,5,0
1310,SASKATCHEWAN,SK,6,2020/04/18 12:00:00+00,313,234,6,4,0,23092,885,75,0,5,0,1,0
1311,ALBERTA,AB,165,2020/04/18 12:00:00+00,2562,1162,38,51,1,96897,4092,1349,126,57,-3,14,1
1312,MANITOBA,MB,3,2020/04/18 12:00:00+00,253,140,8,5,0,19193,337,108,-5,7,-1,4,0
1313,QUEBEC,QC,723,2020/04/18 12:00:00+00,17521,3315,247,805,117,161735,5178,13401,359,1130,54,258,51
1314,ONTARIO,ON,485,2020/04/18 12:00:00+00,10010,4875,319,514,36,146454,9462,4621,130,828,-1,250,5
1315,NORTHWEST TERRITORIES,NT,0,2020/04/18 12:00:00+00,5,3,0,0,0,1586,20,2,0,0,0,0,0
1316,REPATRIATED CDN,RC,0,2020/04/18 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
1317,CANADA,CA,1456,2020/04/18 12:00:00+00,33383,11220,664,1470,160,550361,21564,20693,632,2164,44,592,59
1318,NUNAVUT,NU,0,2020/04/19 12:00:00+00,0,0,0,0,0,430,0,0,0,0,0,0,0
1319,YUKON,YT,0,2020/04/19 12:00:00+00,9,8,0,0,0,878,19,1,0,0,0,0,0
1320,PRINCE EDWARD ISLAND,PE,0,2020/04/19 12:00:00+00,26,23,0,0,0,2268,0,3,0,0,0,0,0
1321,NEWFOUNDLAND AND LABRADOR,NL,0,2020/04/19 12:00:00+00,257,191,2,3,0,6144,273,63,-2,6,0,3,0
1322,NEW BRUNSWICK,NB,0,2020/04/19 12:00:00+00,118,92,5,0,0,10742,395,26,-5,5,0,3,0
1323,BRITISH COLUMBIA,BC,0,2020/04/19 12:00:00+00,1647,987,0,81,0,60668,0,579,0,115,0,54,0
1324,NOVA SCOTIA,NS,26,2020/04/19 12:00:00+00,675,200,16,9,2,21795,834,466,8,11,0,4,-1
1325,SASKATCHEWAN,SK,2,2020/04/19 12:00:00+00,315,234,0,4,0,23909,817,77,2,4,-1,1,0
1326,ALBERTA,AB,241,2020/04/19 12:00:00+00,2803,1198,36,55,4,101323,4426,1550,201,57,0,14,0
1327,MANITOBA,MB,0,2020/04/19 12:00:00+00,253,143,3,5,0,19744,551,105,-3,8,1,5,1
1328,QUEBEC,QC,836,2020/04/19 12:00:00+00,18357,3555,240,877,72,166453,4718,13925,524,1102,-28,183,-75
1329,ONTARIO,ON,568,2020/04/19 12:00:00+00,10578,5209,334,553,39,156097,9643,4816,195,809,-19,247,-3
1330,NORTHWEST TERRITORIES,NT,0,2020/04/19 12:00:00+00,5,3,0,0,0,1586,0,2,0,0,0,0,0
1331,REPATRIATED CDN,RC,0,2020/04/19 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
1332,CANADA,CA,1673,2020/04/19 12:00:00+00,35056,11856,636,1587,117,572037,21676,21613,920,2117,-47,514,-78
1348,NUNAVUT,NU,0,2020/04/20 12:00:00+00,0,0,0,0,0,453,23,0,0,0,0,0,0
1349,YUKON,YT,2,2020/04/20 12:00:00+00,11,8,0,0,0,878,0,3,2,0,0,0,0
1350,PRINCE EDWARD ISLAND,PE,0,2020/04/20 12:00:00+00,26,23,0,0,0,2373,105,3,0,0,0,0,0
1351,NEWFOUNDLAND AND LABRADOR,NL,0,2020/04/20 12:00:00+00,257,191,0,3,0,6249,105,63,0,6,0,2,-1
1352,NEW BRUNSWICK,NB,0,2020/04/20 12:00:00+00,118,98,6,0,0,10970,228,20,-6,5,0,2,-1
1353,BRITISH COLUMBIA,BC,52,2020/04/20 12:00:00+00,1699,1039,52,86,5,64375,3707,574,-5,104,-11,49,-5
1354,NOVA SCOTIA,NS,46,2020/04/20 12:00:00+00,721,248,48,9,0,22490,695,464,-2,12,1,4,0
1355,SASKATCHEWAN,SK,1,2020/04/20 12:00:00+00,316,238,4,4,0,24412,503,74,-3,4,0,1,0
1356,ALBERTA,AB,105,2020/04/20 12:00:00+00,2908,1230,32,59,4,105317,3994,1619,69,65,8,16,2
1357,MANITOBA,MB,1,2020/04/20 12:00:00+00,254,144,1,6,1,20012,268,104,-1,8,0,5,0
1358,QUEBEC,QC,962,2020/04/20 12:00:00+00,19319,3847,292,939,62,170772,4319,14533,608,1169,67,198,15
1359,ONTARIO,ON,606,2020/04/20 12:00:00+00,11184,5515,306,584,31,164840,8743,5085,269,802,-7,247,0
1360,NORTHWEST TERRITORIES,NT,0,2020/04/20 12:00:00+00,5,5,2,0,0,1606,20,0,-2,0,0,0,0
1361,REPATRIATED CDN,RC,0,2020/04/20 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
1362,CANADA,CA,1775,2020/04/20 12:00:00+00,36831,12599,743,1690,103,594747,22710,22542,929,2175,58,524,10
1363,NUNAVUT,NU,0,2020/04/21 12:00:00+00,0,0,0,0,0,453,0,0,0,0,0,0,0
1364,YUKON,YT,0,2020/04/21 12:00:00+00,11,8,0,0,0,872,-6,3,0,0,0,0,0
1365,PRINCE EDWARD ISLAND,PE,0,2020/04/21 12:00:00+00,26,23,0,0,0,2415,42,3,0,0,0,0,0
1366,NEWFOUNDLAND AND LABRADOR,NL,0,2020/04/21 12:00:00+00,257,194,3,3,0,6431,182,60,-3,6,0,2,0
1367,NEW BRUNSWICK,NB,0,2020/04/21 12:00:00+00,118,102,4,0,0,11281,311,16,-4,5,0,1,-1
1368,BRITISH COLUMBIA,BC,25,2020/04/21 12:00:00+00,1724,1041,2,87,1,65545,1170,596,22,109,5,51,2
1369,NOVA SCOTIA,NS,16,2020/04/21 12:00:00+00,737,286,38,10,1,22927,437,441,-23,11,-1,3,-1
1370,SASKATCHEWAN,SK,4,2020/04/21 12:00:00+00,320,252,14,4,0,24811,399,64,-10,5,1,1,0
1371,ALBERTA,AB,187,2020/04/21 12:00:00+00,3095,1273,43,61,2,109015,3698,1761,142,46,-19,18,2
1372,MANITOBA,MB,1,2020/04/21 12:00:00+00,255,150,6,6,0,20319,307,99,-5,7,-1,4,-1
1373,QUEBEC,QC,807,2020/04/21 12:00:00+00,20126,4048,201,1041,102,174490,3718,15037,504,1224,55,201,3
1374,ONTARIO,ON,551,2020/04/21 12:00:00+00,11735,5806,291,622,38,174170,9330,5307,222,859,57,250,3
1375,NORTHWEST TERRITORIES,NT,0,2020/04/21 12:00:00+00,5,5,0,0,0,1611,5,0,0,0,0,0,0
1376,REPATRIATED CDN,RC,0,2020/04/21 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
1377,CANADA,CA,1591,2020/04/21 12:00:00+00,38422,13201,602,1834,144,614340,19593,23387,845,2272,97,531,7
1378,NUNAVUT,NU,0,2020/04/22 12:00:00+00,0,0,0,0,0,485,32,0,0,0,0,0,0
1379,YUKON,YT,0,2020/04/22 12:00:00+00,11,8,0,0,0,878,6,3,0,0,0,0,0
1380,PRINCE EDWARD ISLAND,PE,0,2020/04/22 12:00:00+00,26,24,1,0,0,2506,91,2,-1,0,0,0,0
1381,NEWFOUNDLAND AND LABRADOR,NL,-1,2020/04/22 12:00:00+00,256,199,5,3,0,6662,231,54,-6,6,0,2,0
1382,NEW BRUNSWICK,NB,0,2020/04/22 12:00:00+00,118,104,2,0,0,11541,260,14,-2,5,0,1,0
1383,BRITISH COLUMBIA,BC,71,2020/04/22 12:00:00+00,1795,1079,38,90,3,66977,1432,626,30,103,-6,46,-5
1384,NOVA SCOTIA,NS,35,2020/04/22 12:00:00+00,772,330,44,12,2,23765,838,430,-11,10,-1,3,0
1385,SASKATCHEWAN,SK,6,2020/04/22 12:00:00+00,326,261,9,4,0,25321,510,61,-3,5,0,1,0
1386,ALBERTA,AB,306,2020/04/22 12:00:00+00,3401,1310,37,66,5,113499,4484,2025,264,70,24,18,0
1387,MANITOBA,MB,2,2020/04/22 12:00:00+00,257,154,4,6,0,21601,1282,97,-2,7,0,3,-1
1388,QUEBEC,QC,839,2020/04/22 12:00:00+00,20965,4291,243,1134,93,180887,6397,15540,503,1278,54,199,-2
1389,ONTARIO,ON,510,2020/04/22 12:00:00+00,12245,6221,415,659,37,184531,10361,5365,58,878,19,243,-7
1390,NORTHWEST TERRITORIES,NT,0,2020/04/22 12:00:00+00,5,5,0,0,0,1639,28,0,0,0,0,0,0
1391,REPATRIATED CDN,RC,0,2020/04/22 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
1392,CANADA,CA,1768,2020/04/22 12:00:00+00,40190,13999,798,1974,140,640292,25952,24217,830,2362,90,516,-15
